time, x, y, z, vx, vy, vz, gtx, gty, gtz, err
52.856000, -15.663846, -14.861743, -1.737638, 5.531639, 14.908222, 14.482237, 0.000000, 0.000000, 0.000000, 21.662107
52.892000, -15.663846, -14.861743, -1.737638, 5.598306, 14.974889, 14.548904, 0.000000, 0.000000, 0.000000, 21.662107
52.924000, -15.663846, -14.861743, -1.737638, 5.664973, 15.041556, 14.615571, 0.000000, 0.000000, 0.000000, 21.662107
52.956000, -15.663846, -14.861743, -1.737638, 5.731639, 15.108222, 14.682237, 0.000000, 0.000000, 0.000000, 21.662107
52.992000, -15.663846, -14.861743, -1.737638, 5.798306, 15.174889, 14.748904, 0.000000, 0.000000, 0.000000, 21.662107
53.024000, -15.663846, -14.861743, -1.737638, 5.864973, 15.241556, 14.815571, 0.000000, 0.000000, 0.000000, 21.662107
53.056000, -15.663846, -14.861743, -1.737638, 5.931639, 15.308222, 14.882237, 0.000000, 0.000000, 0.000000, 21.662107
53.092000, -15.663846, -14.861743, -1.737638, 5.998306, 15.374889, 14.948904, 0.000000, 0.000000, 0.000000, 21.662107
53.124000, -15.663846, -14.861743, -1.737638, 6.064973, 15.441556, 15.015571, 0.000000, 0.000000, 0.000000, 21.662107
53.156000, -15.663846, -14.861743, -1.737638, 6.131639, 15.508222, 15.082237, 0.000000, 0.000000, 0.000000, 21.662107
53.192000, -15.663846, -14.861743, -1.737638, 6.198306, 15.574889, 15.148904, 0.000000, 0.000000, 0.000000, 21.662107
53.224000, -15.426425, -14.400087, -0.904146, 5.572909, 13.024909, 6.686324, 0.000000, 0.000000, 0.000000, 21.122371
53.256000, -15.426425, -14.400087, -0.904146, 5.639576, 13.091575, 6.752991, 0.000000, 0.000000, 0.000000, 21.122371
53.292000, -15.426425, -14.400087, -0.904146, 5.706243, 13.158242, 6.819658, 0.000000, 0.000000, 0.000000, 21.122371
53.324000, -15.426425, -14.400087, -0.904146, 5.772909, 13.224909, 6.886324, 0.000000, 0.000000, 0.000000, 21.122371
53.356000, -15.426425, -14.400087, -0.904146, 5.839576, 13.291575, 6.952991, 0.000000, 0.000000, 0.000000, 21.122371
53.392000, -15.426425, -14.400087, -0.904146, 5.906243, 13.358242, 7.019658, 0.000000, 0.000000, 0.000000, 21.122371
53.424000, -15.426425, -14.400087, -0.904146, 5.972909, 13.424909, 7.086324, 0.000000, 0.000000, 0.000000, 21.122371
53.456000, -15.426425, -14.400087, -0.904146, 6.039576, 13.491575, 7.152991, 0.000000, 0.000000, 0.000000, 21.122371
53.492000, -15.426425, -14.400087, -0.904146, 6.106243, 13.558242, 7.219658, 0.000000, 0.000000, 0.000000, 21.122371
53.524000, -15.426425, -14.400087, -0.904146, 6.172909, 13.624909, 7.286324, 0.000000, 0.000000, 0.000000, 21.122371
53.556000, -15.426425, -14.400087, -0.904146, 6.239576, 13.691575, 7.352991, 0.000000, 0.000000, 0.000000, 21.122371
53.592000, -15.426425, -14.400087, -0.904146, 6.306243, 13.758242, 7.419658, 0.000000, 0.000000, 0.000000, 21.122371
53.624000, -15.426425, -14.400087, -0.904146, 6.372909, 13.824909, 7.486324, 0.000000, 0.000000, 0.000000, 21.122371
53.656000, -15.426425, -14.400087, -0.904146, 6.439576, 13.891575, 7.552991, 0.000000, 0.000000, 0.000000, 21.122371
53.692000, -15.426425, -14.400087, -0.904146, 6.506243, 13.958242, 7.619658, 0.000000, 0.000000, 0.000000, 21.122371
53.724000, -15.426425, -14.400087, -0.904146, 6.572909, 14.024909, 7.686324, 0.000000, 0.000000, 0.000000, 21.122371
53.756000, -15.426425, -14.400087, -0.904146, 6.639576, 14.091575, 7.752991, 0.000000, 0.000000, 0.000000, 21.122371
53.792000, -15.426425, -14.400087, -0.904146, 6.706243, 14.158242, 7.819658, 0.000000, 0.000000, 0.000000, 21.122371
53.824000, -15.426425, -14.400087, -0.904146, 6.772909, 14.224909, 7.886324, 0.000000, 0.000000, 0.000000, 21.122371
53.856000, -15.426425, -14.400087, -0.904146, 6.839576, 14.291575, 7.952991, 0.000000, 0.000000, 0.000000, 21.122371
53.892000, -15.426425, -14.400087, -0.904146, 6.906243, 14.358242, 8.019658, 0.000000, 0.000000, 0.000000, 21.122371
53.924000, -15.426425, -14.400087, -0.904146, 6.972909, 14.424909, 8.086324, 0.000000, 0.000000, 0.000000, 21.122371
53.956000, -15.426425, -14.400087, -0.904146, 7.039576, 14.491575, 8.152991, 0.000000, 0.000000, 0.000000, 21.122371
53.992000, -15.426425, -14.400087, -0.904146, 7.106243, 14.558242, 8.219658, 0.000000, 0.000000, 0.000000, 21.122371
54.024000, -15.426425, -14.400087, -0.904146, 7.172909, 14.624909, 8.286324, 0.000000, 0.000000, 0.000000, 21.122371
54.056000, -15.426425, -14.400087, -0.904146, 7.239576, 14.691575, 8.352991, 0.000000, 0.000000, 0.000000, 21.122371
54.092000, -15.426425, -14.400087, -0.904146, 7.306243, 14.758242, 8.419658, 0.000000, 0.000000, 0.000000, 21.122371
54.124000, -15.426425, -14.400087, -0.904146, 7.372909, 14.824909, 8.486324, 0.000000, 0.000000, 0.000000, 21.122371
54.156000, -15.426425, -14.400087, -0.904146, 7.439576, 14.891575, 8.552991, 0.000000, 0.000000, 0.000000, 21.122371
54.192000, -15.426425, -14.400087, -0.904146, 7.506243, 14.958242, 8.619658, 0.000000, 0.000000, 0.000000, 21.122371
54.224000, -15.426425, -14.400087, -0.904146, 7.572909, 15.024909, 8.686324, 0.000000, 0.000000, 0.000000, 21.122371
54.256000, -15.426425, -14.400087, -0.904146, 7.639576, 15.091575, 8.752991, 0.000000, 0.000000, 0.000000, 21.122371
54.292000, -15.426425, -14.400087, -0.904146, 7.706243, 15.158242, 8.819658, 0.000000, 0.000000, 0.000000, 21.122371
54.324000, -15.426425, -14.400087, -0.904146, 7.772909, 15.224909, 8.886324, 0.000000, 0.000000, 0.000000, 21.122371
54.356000, -15.426425, -14.400087, -0.904146, 7.839576, 15.291575, 8.952991, 0.000000, 0.000000, 0.000000, 21.122371
54.392000, -15.426425, -14.400087, -0.904146, 7.906243, 15.358242, 9.019658, 0.000000, 0.000000, 0.000000, 21.122371
54.424000, -15.426425, -14.400087, -0.904146, 7.972909, 15.424909, 9.086324, 0.000000, 0.000000, 0.000000, 21.122371
54.456000, -15.426425, -14.400087, -0.904146, 8.039576, 15.491575, 9.152991, 0.000000, 0.000000, 0.000000, 21.122371
54.492000, -15.426425, -14.400087, -0.904146, 8.106243, 15.558242, 9.219658, 0.000000, 0.000000, 0.000000, 21.122371
54.524000, -15.426425, -14.400087, -0.904146, 8.172909, 15.624909, 9.286324, 0.000000, 0.000000, 0.000000, 21.122371
54.556000, -15.426425, -14.400087, -0.904146, 8.239576, 15.691575, 9.352991, 0.000000, 0.000000, 0.000000, 21.122371
54.592000, -15.426425, -14.400087, -0.904146, 8.306243, 15.758242, 9.419658, 0.000000, 0.000000, 0.000000, 21.122371
54.624000, -15.426425, -14.400087, -0.904146, 8.372909, 15.824909, 9.486324, 0.000000, 0.000000, 0.000000, 21.122371
54.656000, -15.426425, -14.400087, -0.904146, 8.439576, 15.891575, 9.552991, 0.000000, 0.000000, 0.000000, 21.122371
54.692000, -15.426425, -14.400087, -0.904146, 8.506243, 15.958242, 9.619658, 0.000000, 0.000000, 0.000000, 21.122371
54.724000, -15.426425, -14.400087, -0.904146, 8.572909, 16.024909, 9.686324, 0.000000, 0.000000, 0.000000, 21.122371
54.756000, -15.426425, -14.400087, -0.904146, 8.639576, 16.091575, 9.752991, 0.000000, 0.000000, 0.000000, 21.122371
54.792000, -15.426425, -14.400087, -0.904146, 8.706243, 16.158242, 9.819658, 0.000000, 0.000000, 0.000000, 21.122371
54.824000, -15.426425, -14.400087, -0.904146, 8.772909, 16.224909, 9.886324, 0.000000, 0.000000, 0.000000, 21.122371
54.856000, -14.989736, -16.325760, -1.972263, 8.629623, 12.208926, 8.696918, 0.000000, 0.000000, 0.000000, 22.251123
54.892000, -14.989736, -16.325760, -1.972263, 8.696290, 12.275593, 8.763584, 0.000000, 0.000000, 0.000000, 22.251123
54.924000, -14.989736, -16.325760, -1.972263, 8.762956, 12.342260, 8.830251, 0.000000, 0.000000, 0.000000, 22.251123
54.956000, -14.989736, -16.325760, -1.972263, 8.829623, 12.408926, 8.896918, 0.000000, 0.000000, 0.000000, 22.251123
54.992000, -14.989736, -16.325760, -1.972263, 8.896290, 12.475593, 8.963584, 0.000000, 0.000000, 0.000000, 22.251123
55.024000, -14.989736, -16.325760, -1.972263, 8.962956, 12.542260, 9.030251, 0.000000, 0.000000, 0.000000, 22.251123
55.056000, -14.989736, -16.325760, -1.972263, 9.029623, 12.608926, 9.096918, 0.000000, 0.000000, 0.000000, 22.251123
55.092000, -14.989736, -16.325760, -1.972263, 9.096290, 12.675593, 9.163584, 0.000000, 0.000000, 0.000000, 22.251123
55.124000, -14.989736, -16.325760, -1.972263, 9.162956, 12.742260, 9.230251, 0.000000, 0.000000, 0.000000, 22.251123
55.156000, -14.989736, -16.325760, -1.972263, 9.229623, 12.808926, 9.296918, 0.000000, 0.000000, 0.000000, 22.251123
55.192000, -14.989736, -16.325760, -1.972263, 9.296290, 12.875593, 9.363584, 0.000000, 0.000000, 0.000000, 22.251123
55.224000, -14.989736, -16.325760, -1.972263, 9.362956, 12.942260, 9.430251, 0.000000, 0.000000, 0.000000, 22.251123
55.256000, -14.989736, -16.325760, -1.972263, 9.429623, 13.008926, 9.496918, 0.000000, 0.000000, 0.000000, 22.251123
55.292000, -14.989736, -16.325760, -1.972263, 9.496290, 13.075593, 9.563584, 0.000000, 0.000000, 0.000000, 22.251123
55.324000, -14.989736, -16.325760, -1.972263, 9.562956, 13.142260, 9.630251, 0.000000, 0.000000, 0.000000, 22.251123
55.356000, -14.989736, -16.325760, -1.972263, 9.629623, 13.208926, 9.696918, 0.000000, 0.000000, 0.000000, 22.251123
55.392000, -14.989736, -16.325760, -1.972263, 9.696290, 13.275593, 9.763584, 0.000000, 0.000000, 0.000000, 22.251123
55.424000, -14.989736, -16.325760, -1.972263, 9.762956, 13.342260, 9.830251, 0.000000, 0.000000, 0.000000, 22.251123
55.456000, -14.989736, -16.325760, -1.972263, 9.829623, 13.408926, 9.896918, 0.000000, 0.000000, 0.000000, 22.251123
55.492000, -14.989736, -16.325760, -1.972263, 9.896290, 13.475593, 9.963584, 0.000000, 0.000000, 0.000000, 22.251123
55.524000, -14.989736, -16.325760, -1.972263, 9.962956, 13.542260, 10.030251, 0.000000, 0.000000, 0.000000, 22.251123
55.556000, -14.989736, -16.325760, -1.972263, 10.029623, 13.608926, 10.096918, 0.000000, 0.000000, 0.000000, 22.251123
55.592000, -14.989736, -16.325760, -1.972263, 10.096290, 13.675593, 10.163584, 0.000000, 0.000000, 0.000000, 22.251123
55.624000, -14.989736, -16.325760, -1.972263, 10.162956, 13.742260, 10.230251, 0.000000, 0.000000, 0.000000, 22.251123
55.656000, -14.989736, -16.325760, -1.972263, 10.229623, 13.808926, 10.296918, 0.000000, 0.000000, 0.000000, 22.251123
55.692000, -14.989736, -16.325760, -1.972263, 10.296290, 13.875593, 10.363584, 0.000000, 0.000000, 0.000000, 22.251123
55.724000, -14.989736, -16.325760, -1.972263, 10.362956, 13.942260, 10.430251, 0.000000, 0.000000, 0.000000, 22.251123
55.756000, -14.989736, -16.325760, -1.972263, 10.429623, 14.008926, 10.496918, 0.000000, 0.000000, 0.000000, 22.251123
55.792000, -14.989736, -16.325760, -1.972263, 10.496290, 14.075593, 10.563584, 0.000000, 0.000000, 0.000000, 22.251123
55.824000, -14.989736, -16.325760, -1.972263, 10.562956, 14.142260, 10.630251, 0.000000, 0.000000, 0.000000, 22.251123
55.856000, -14.989736, -16.325760, -1.972263, 10.629623, 14.208926, 10.696918, 0.000000, 0.000000, 0.000000, 22.251123
55.892000, -14.989736, -16.325760, -1.972263, 10.696290, 14.275593, 10.763584, 0.000000, 0.000000, 0.000000, 22.251123
55.924000, -14.989736, -16.325760, -1.972263, 10.762956, 14.342260, 10.830251, 0.000000, 0.000000, 0.000000, 22.251123
55.956000, -14.989736, -16.325760, -1.972263, 10.829623, 14.408926, 10.896918, 0.000000, 0.000000, 0.000000, 22.251123
55.992000, -14.989736, -16.325760, -1.972263, 10.896290, 14.475593, 10.963584, 0.000000, 0.000000, 0.000000, 22.251123
56.024000, -14.989736, -16.325760, -1.972263, 10.962956, 14.542260, 11.030251, 0.000000, 0.000000, 0.000000, 22.251123
56.056000, -14.989736, -16.325760, -1.972263, 11.029623, 14.608926, 11.096918, 0.000000, 0.000000, 0.000000, 22.251123
56.092000, -14.989736, -16.325760, -1.972263, 11.096290, 14.675593, 11.163584, 0.000000, 0.000000, 0.000000, 22.251123
56.124000, -14.989736, -16.325760, -1.972263, 11.162956, 14.742260, 11.230251, 0.000000, 0.000000, 0.000000, 22.251123
56.156000, -14.989736, -16.325760, -1.972263, 11.229623, 14.808926, 11.296918, 0.000000, 0.000000, 0.000000, 22.251123
56.192000, -14.989736, -16.325760, -1.972263, 11.296290, 14.875593, 11.363584, 0.000000, 0.000000, 0.000000, 22.251123
56.224000, -14.989736, -16.325760, -1.972263, 11.362956, 14.942260, 11.430251, 0.000000, 0.000000, 0.000000, 22.251123
56.256000, -14.989736, -16.325760, -1.972263, 11.429623, 15.008926, 11.496918, 0.000000, 0.000000, 0.000000, 22.251123
56.292000, -14.989736, -16.325760, -1.972263, 11.496290, 15.075593, 11.563584, 0.000000, 0.000000, 0.000000, 22.251123
56.324000, -14.989736, -16.325760, -1.972263, 11.562956, 15.142260, 11.630251, 0.000000, 0.000000, 0.000000, 22.251123
56.356000, -14.989736, -16.325760, -1.972263, 11.629623, 15.208926, 11.696918, 0.000000, 0.000000, 0.000000, 22.251123
56.392000, -14.989736, -16.325760, -1.972263, 11.696290, 15.275593, 11.763584, 0.000000, 0.000000, 0.000000, 22.251123
56.424000, -14.989736, -16.325760, -1.972263, 11.762956, 15.342260, 11.830251, 0.000000, 0.000000, 0.000000, 22.251123
56.456000, -14.989736, -16.325760, -1.972263, 11.829623, 15.408926, 11.896918, 0.000000, 0.000000, 0.000000, 22.251123
56.492000, -14.989736, -16.325760, -1.972263, 11.896290, 15.475593, 11.963584, 0.000000, 0.000000, 0.000000, 22.251123
56.524000, -14.989736, -16.325760, -1.972263, 11.962956, 15.542260, 12.030251, 0.000000, 0.000000, 0.000000, 22.251123
56.556000, -14.989736, -16.325760, -1.972263, 12.029623, 15.608926, 12.096918, 0.000000, 0.000000, 0.000000, 22.251123
56.592000, -14.989736, -16.325760, -1.972263, 12.096290, 15.675593, 12.163584, 0.000000, 0.000000, 0.000000, 22.251123
56.624000, -14.989736, -16.325760, -1.972263, 12.162956, 15.742260, 12.230251, 0.000000, 0.000000, 0.000000, 22.251123
56.656000, -14.989736, -16.325760, -1.972263, 12.229623, 15.808926, 12.296918, 0.000000, 0.000000, 0.000000, 22.251123
56.692000, -14.989736, -16.325760, -1.972263, 12.296290, 15.875593, 12.363584, 0.000000, 0.000000, 0.000000, 22.251123
56.724000, -14.989736, -16.325760, -1.972263, 12.362956, 15.942260, 12.430251, 0.000000, 0.000000, 0.000000, 22.251123
56.756000, -14.989736, -16.325760, -1.972263, 12.429623, 16.008926, 12.496918, 0.000000, 0.000000, 0.000000, 22.251123
56.792000, -14.989736, -16.325760, -1.972263, 12.496290, 16.075593, 12.563584, 0.000000, 0.000000, 0.000000, 22.251123
56.824000, -14.989736, -16.325760, -1.972263, 12.562956, 16.142260, 12.630251, 0.000000, 0.000000, 0.000000, 22.251123
56.856000, -14.989736, -16.325760, -1.972263, 12.629623, 16.208926, 12.696918, 0.000000, 0.000000, 0.000000, 22.251123
56.892000, -14.989736, -16.325760, -1.972263, 12.696290, 16.275593, 12.763584, 0.000000, 0.000000, 0.000000, 22.251123
56.924000, -14.989736, -16.325760, -1.972263, 12.762956, 16.342260, 12.830251, 0.000000, 0.000000, 0.000000, 22.251123
56.956000, -14.989736, -16.325760, -1.972263, 12.829623, 16.408926, 12.896918, 0.000000, 0.000000, 0.000000, 22.251123
56.992000, -14.989736, -16.325760, -1.972263, 12.896290, 16.475593, 12.963584, 0.000000, 0.000000, 0.000000, 22.251123
57.024000, -14.943739, -16.299327, -2.046812, 10.647615, 15.777606, 6.948296, 0.000000, 0.000000, 0.000000, 22.207495
57.056000, -14.943739, -16.299327, -2.046812, 10.714282, 15.844273, 7.014962, 0.000000, 0.000000, 0.000000, 22.207495
57.092000, -14.943739, -16.299327, -2.046812, 10.780948, 15.910939, 7.081629, 0.000000, 0.000000, 0.000000, 22.207495
57.124000, -14.943739, -16.299327, -2.046812, 10.847615, 15.977606, 7.148296, 0.000000, 0.000000, 0.000000, 22.207495
57.156000, -14.943739, -16.299327, -2.046812, 10.914282, 16.044273, 7.214962, 0.000000, 0.000000, 0.000000, 22.207495
57.192000, -14.943739, -16.299327, -2.046812, 10.980948, 16.110939, 7.281629, 0.000000, 0.000000, 0.000000, 22.207495
57.224000, -14.943739, -16.299327, -2.046812, 11.047615, 16.177606, 7.348296, 0.000000, 0.000000, 0.000000, 22.207495
57.256000, -14.943739, -16.299327, -2.046812, 11.114282, 16.244273, 7.414962, 0.000000, 0.000000, 0.000000, 22.207495
57.292000, -14.943739, -16.299327, -2.046812, 11.180948, 16.310939, 7.481629, 0.000000, 0.000000, 0.000000, 22.207495
57.324000, -14.943739, -16.299327, -2.046812, 11.247615, 16.377606, 7.548296, 0.000000, 0.000000, 0.000000, 22.207495
57.356000, -14.943739, -16.299327, -2.046812, 11.314282, 16.444273, 7.614962, 0.000000, 0.000000, 0.000000, 22.207495
57.392000, -14.943739, -16.299327, -2.046812, 11.380948, 16.510939, 7.681629, 0.000000, 0.000000, 0.000000, 22.207495
57.424000, -14.943739, -16.299327, -2.046812, 11.447615, 16.577606, 7.748296, 0.000000, 0.000000, 0.000000, 22.207495
57.456000, -14.943739, -16.299327, -2.046812, 11.514282, 16.644273, 7.814962, 0.000000, 0.000000, 0.000000, 22.207495
57.492000, -14.943739, -16.299327, -2.046812, 11.580948, 16.710939, 7.881629, 0.000000, 0.000000, 0.000000, 22.207495
57.524000, -14.943739, -16.299327, -2.046812, 11.647615, 16.777606, 7.948296, 0.000000, 0.000000, 0.000000, 22.207495
57.556000, -14.943739, -16.299327, -2.046812, 11.714282, 16.844273, 8.014962, 0.000000, 0.000000, 0.000000, 22.207495
57.592000, -14.943739, -16.299327, -2.046812, 11.780948, 16.910939, 8.081629, 0.000000, 0.000000, 0.000000, 22.207495
57.624000, -14.943739, -16.299327, -2.046812, 11.847615, 16.977606, 8.148296, 0.000000, 0.000000, 0.000000, 22.207495
57.656000, -14.943739, -16.299327, -2.046812, 11.914282, 17.044273, 8.214962, 0.000000, 0.000000, 0.000000, 22.207495
57.692000, -14.943739, -16.299327, -2.046812, 11.980948, 17.110939, 8.281629, 0.000000, 0.000000, 0.000000, 22.207495
57.724000, -14.943739, -16.299327, -2.046812, 12.047615, 17.177606, 8.348296, 0.000000, 0.000000, 0.000000, 22.207495
57.756000, -14.943739, -16.299327, -2.046812, 12.114282, 17.244273, 8.414962, 0.000000, 0.000000, 0.000000, 22.207495
57.792000, -14.943739, -16.299327, -2.046812, 12.180948, 17.310939, 8.481629, 0.000000, 0.000000, 0.000000, 22.207495
57.824000, -14.943739, -16.299327, -2.046812, 12.247615, 17.377606, 8.548296, 0.000000, 0.000000, 0.000000, 22.207495
57.856000, -14.943739, -16.299327, -2.046812, 12.314282, 17.444273, 8.614962, 0.000000, 0.000000, 0.000000, 22.207495
57.892000, -14.943739, -16.299327, -2.046812, 12.380948, 17.510939, 8.681629, 0.000000, 0.000000, 0.000000, 22.207495
57.924000, -14.943739, -16.299327, -2.046812, 12.447615, 17.577606, 8.748296, 0.000000, 0.000000, 0.000000, 22.207495
57.956000, -14.943739, -16.299327, -2.046812, 12.514282, 17.644273, 8.814962, 0.000000, 0.000000, 0.000000, 22.207495
57.992000, -14.943739, -16.299327, -2.046812, 12.580948, 17.710939, 8.881629, 0.000000, 0.000000, 0.000000, 22.207495
58.024000, -14.943739, -16.299327, -2.046812, 12.647615, 17.777606, 8.948296, 0.000000, 0.000000, 0.000000, 22.207495
58.056000, -14.943739, -16.299327, -2.046812, 12.714282, 17.844273, 9.014962, 0.000000, 0.000000, 0.000000, 22.207495
58.092000, -14.943739, -16.299327, -2.046812, 12.780948, 17.910939, 9.081629, 0.000000, 0.000000, 0.000000, 22.207495
58.124000, -14.943739, -16.299327, -2.046812, 12.847615, 17.977606, 9.148296, 0.000000, 0.000000, 0.000000, 22.207495
58.156000, -14.943739, -16.299327, -2.046812, 12.914282, 18.044273, 9.214962, 0.000000, 0.000000, 0.000000, 22.207495
58.192000, -14.943739, -16.299327, -2.046812, 12.980948, 18.110939, 9.281629, 0.000000, 0.000000, 0.000000, 22.207495
58.224000, -14.943739, -16.299327, -2.046812, 13.047615, 18.177606, 9.348296, 0.000000, 0.000000, 0.000000, 22.207495
58.256000, -14.943739, -16.299327, -2.046812, 13.114282, 18.244273, 9.414962, 0.000000, 0.000000, 0.000000, 22.207495
58.292000, -14.943739, -16.299327, -2.046812, 13.180948, 18.310939, 9.481629, 0.000000, 0.000000, 0.000000, 22.207495
58.324000, -14.943739, -16.299327, -2.046812, 13.247615, 18.377606, 9.548296, 0.000000, 0.000000, 0.000000, 22.207495
58.356000, -14.943739, -16.299327, -2.046812, 13.314282, 18.444273, 9.614962, 0.000000, 0.000000, 0.000000, 22.207495
58.392000, -14.943739, -16.299327, -2.046812, 13.380948, 18.510939, 9.681629, 0.000000, 0.000000, 0.000000, 22.207495
58.424000, -14.943739, -16.299327, -2.046812, 13.447615, 18.577606, 9.748296, 0.000000, 0.000000, 0.000000, 22.207495
58.456000, -14.943739, -16.299327, -2.046812, 13.514282, 18.644273, 9.814962, 0.000000, 0.000000, 0.000000, 22.207495
58.492000, -14.943739, -16.299327, -2.046812, 13.580948, 18.710939, 9.881629, 0.000000, 0.000000, 0.000000, 22.207495
58.524000, -14.943739, -16.299327, -2.046812, 13.647615, 18.777606, 9.948296, 0.000000, 0.000000, 0.000000, 22.207495
58.556000, -14.943739, -16.299327, -2.046812, 13.714282, 18.844273, 10.014962, 0.000000, 0.000000, 0.000000, 22.207495
58.592000, -14.943739, -16.299327, -2.046812, 13.780948, 18.910939, 10.081629, 0.000000, 0.000000, 0.000000, 22.207495
58.624000, -14.666878, -16.578989, -1.799859, 7.997724, 13.008770, 5.494022, 0.000000, 0.000000, 0.000000, 22.208549
58.656000, -14.666878, -16.578989, -1.799859, 8.064391, 13.075437, 5.560689, 0.000000, 0.000000, 0.000000, 22.208549
58.692000, -14.666878, -16.578989, -1.799859, 8.131057, 13.142103, 5.627355, 0.000000, 0.000000, 0.000000, 22.208549
58.724000, -14.666878, -16.578989, -1.799859, 8.197724, 13.208770, 5.694022, 0.000000, 0.000000, 0.000000, 22.208549
58.756000, -14.666878, -16.578989, -1.799859, 8.264391, 13.275437, 5.760689, 0.000000, 0.000000, 0.000000, 22.208549
58.792000, -14.666878, -16.578989, -1.799859, 8.331057, 13.342103, 5.827355, 0.000000, 0.000000, 0.000000, 22.208549
58.824000, -14.666878, -16.578989, -1.799859, 8.397724, 13.408770, 5.894022, 0.000000, 0.000000, 0.000000, 22.208549
58.856000, -14.666878, -16.578989, -1.799859, 8.464391, 13.475437, 5.960689, 0.000000, 0.000000, 0.000000, 22.208549
58.892000, -14.666878, -16.578989, -1.799859, 8.531057, 13.542103, 6.027355, 0.000000, 0.000000, 0.000000, 22.208549
58.924000, -14.666878, -16.578989, -1.799859, 8.597724, 13.608770, 6.094022, 0.000000, 0.000000, 0.000000, 22.208549
58.956000, -14.666878, -16.578989, -1.799859, 8.664391, 13.675437, 6.160689, 0.000000, 0.000000, 0.000000, 22.208549
58.992000, -14.666878, -16.578989, -1.799859, 8.731057, 13.742103, 6.227355, 0.000000, 0.000000, 0.000000, 22.208549
59.024000, -14.666878, -16.578989, -1.799859, 8.797724, 13.808770, 6.294022, 0.000000, 0.000000, 0.000000, 22.208549
59.056000, -14.666878, -16.578989, -1.799859, 8.864391, 13.875437, 6.360689, 0.000000, 0.000000, 0.000000, 22.208549
59.092000, -14.666878, -16.578989, -1.799859, 8.931057, 13.942103, 6.427355, 0.000000, 0.000000, 0.000000, 22.208549
59.124000, -14.666878, -16.578989, -1.799859, 8.997724, 14.008770, 6.494022, 0.000000, 0.000000, 0.000000, 22.208549
59.156000, -14.666878, -16.578989, -1.799859, 9.064391, 14.075437, 6.560689, 0.000000, 0.000000, 0.000000, 22.208549
59.192000, -14.666878, -16.578989, -1.799859, 9.131057, 14.142103, 6.627355, 0.000000, 0.000000, 0.000000, 22.208549
59.224000, -14.666878, -16.578989, -1.799859, 9.197724, 14.208770, 6.694022, 0.000000, 0.000000, 0.000000, 22.208549
59.256000, -14.666878, -16.578989, -1.799859, 9.264391, 14.275437, 6.760689, 0.000000, 0.000000, 0.000000, 22.208549
59.292000, -14.666878, -16.578989, -1.799859, 9.331057, 14.342103, 6.827355, 0.000000, 0.000000, 0.000000, 22.208549
59.324000, -14.666878, -16.578989, -1.799859, 9.397724, 14.408770, 6.894022, 0.000000, 0.000000, 0.000000, 22.208549
